SensorType,hart,time
HRMLED RED,44979.0,2017-05-13 23:39:14.836
HRMLED RED,44980.0,2017-05-13 23:39:14.844
HRMLED RED,45000.0,2017-05-13 23:39:14.855
HRMLED RED,45027.0,2017-05-13 23:39:14.865
HRMLED RED,45017.0,2017-05-13 23:39:14.875
HRMLED RED,45027.0,2017-05-13 23:39:14.887
HRMLED RED,45047.0,2017-05-13 23:39:14.895
HRMLED RED,45060.0,2017-05-13 23:39:14.910
HRMLED RED,45077.0,2017-05-13 23:39:14.916
HRMLED RED,45087.0,2017-05-13 23:39:14.928
HRMLED RED,45096.0,2017-05-13 23:39:14.944
HRMLED RED,45117.0,2017-05-13 23:39:14.949
HRMLED RED,45135.0,2017-05-13 23:39:14.960
HRMLED RED,45152.0,2017-05-13 23:39:14.965
HRMLED RED,45169.0,2017-05-13 23:39:14.975
HRMLED RED,45186.0,2017-05-13 23:39:14.987
HRMLED RED,45200.0,2017-05-13 23:39:14.995
HRMLED RED,45217.0,2017-05-13 23:39:15.006
HRMLED RED,45236.0,2017-05-13 23:39:15.015
HRMLED RED,45245.0,2017-05-13 23:39:15.025
HRMLED RED,45249.0,2017-05-13 23:39:15.037
HRMLED RED,45254.0,2017-05-13 23:39:15.045
HRMLED RED,45272.0,2017-05-13 23:39:15.056
HRMLED RED,45274.0,2017-05-13 23:39:15.066
HRMLED RED,45287.0,2017-05-13 23:39:15.078
HRMLED RED,45307.0,2017-05-13 23:39:15.094
HRMLED RED,45307.0,2017-05-13 23:39:15.097
HRMLED RED,45328.0,2017-05-13 23:39:15.111
HRMLED RED,45326.0,2017-05-13 23:39:15.117
HRMLED RED,45344.0,2017-05-13 23:39:15.129
HRMLED RED,45354.0,2017-05-13 23:39:15.144
HRMLED RED,45355.0,2017-05-13 23:39:15.147
HRMLED RED,45366.0,2017-05-13 23:39:15.160
HRMLED RED,45365.0,2017-05-13 23:39:15.167
HRMLED RED,45357.0,2017-05-13 23:39:15.181
HRMLED RED,45358.0,2017-05-13 23:39:15.196
HRMLED RED,45373.0,2017-05-13 23:39:15.198
HRMLED RED,45383.0,2017-05-13 23:39:15.212
HRMLED RED,45393.0,2017-05-13 23:39:15.217
HRMLED RED,45387.0,2017-05-13 23:39:15.228
HRMLED RED,45404.0,2017-05-13 23:39:15.241
HRMLED RED,45395.0,2017-05-13 23:39:15.247
HRMLED RED,45386.0,2017-05-13 23:39:15.258
HRMLED RED,45401.0,2017-05-13 23:39:15.267
HRMLED RED,45407.0,2017-05-13 23:39:15.279
HRMLED RED,45400.0,2017-05-13 23:39:15.291
HRMLED RED,45373.0,2017-05-13 23:39:15.297
HRMLED RED,45337.0,2017-05-13 23:39:15.309
HRMLED RED,45280.0,2017-05-13 23:39:15.318
HRMLED RED,45162.0,2017-05-13 23:39:15.328
HRMLED RED,45016.0,2017-05-13 23:39:15.349
HRMLED RED,44891.0,2017-05-13 23:39:15.350
HRMLED RED,44792.0,2017-05-13 23:39:15.367
HRMLED RED,44707.0,2017-05-13 23:39:15.369
HRMLED RED,44662.0,2017-05-13 23:39:15.382
HRMLED RED,44602.0,2017-05-13 23:39:15.393
HRMLED RED,44581.0,2017-05-13 23:39:15.398
HRMLED RED,44567.0,2017-05-13 23:39:15.410
HRMLED RED,44569.0,2017-05-13 23:39:15.418
HRMLED RED,44566.0,2017-05-13 23:39:15.429
HRMLED RED,44580.0,2017-05-13 23:39:15.439
HRMLED RED,44595.0,2017-05-13 23:39:15.449
HRMLED RED,44591.0,2017-05-13 23:39:15.462
HRMLED RED,44601.0,2017-05-13 23:39:15.469
HRMLED RED,44623.0,2017-05-13 23:39:15.480
HRMLED RED,44626.0,2017-05-13 23:39:15.489
HRMLED RED,44642.0,2017-05-13 23:39:15.501
HRMLED RED,44659.0,2017-05-13 23:39:15.517
HRMLED RED,44665.0,2017-05-13 23:39:15.520
HRMLED RED,44701.0,2017-05-13 23:39:15.533
HRMLED RED,44735.0,2017-05-13 23:39:15.541
HRMLED RED,44763.0,2017-05-13 23:39:15.553
HRMLED RED,44790.0,2017-05-13 23:39:15.567
HRMLED RED,44830.0,2017-05-13 23:39:15.570
HRMLED RED,44862.0,2017-05-13 23:39:15.581
HRMLED RED,44877.0,2017-05-13 23:39:15.589
HRMLED RED,44900.0,2017-05-13 23:39:15.600
HRMLED RED,44916.0,2017-05-13 23:39:15.611
HRMLED RED,44925.0,2017-05-13 23:39:15.620
HRMLED RED,44939.0,2017-05-13 23:39:15.630
HRMLED RED,44947.0,2017-05-13 23:39:15.640
HRMLED RED,44952.0,2017-05-13 23:39:15.652
HRMLED RED,44956.0,2017-05-13 23:39:15.663
HRMLED RED,44956.0,2017-05-13 23:39:15.675
HRMLED RED,44971.0,2017-05-13 23:39:15.688
HRMLED RED,44971.0,2017-05-13 23:39:15.693
HRMLED RED,44980.0,2017-05-13 23:39:15.703
HRMLED RED,44990.0,2017-05-13 23:39:15.721
HRMLED RED,45000.0,2017-05-13 23:39:15.723
HRMLED RED,44999.0,2017-05-13 23:39:15.736
HRMLED RED,45018.0,2017-05-13 23:39:15.742
HRMLED RED,45018.0,2017-05-13 23:39:15.754
HRMLED RED,45051.0,2017-05-13 23:39:15.772
HRMLED RED,45059.0,2017-05-13 23:39:15.773
HRMLED RED,45080.0,2017-05-13 23:39:15.782
HRMLED RED,45075.0,2017-05-13 23:39:15.791
HRMLED RED,45100.0,2017-05-13 23:39:15.801
HRMLED RED,45113.0,2017-05-13 23:39:15.815
HRMLED RED,45120.0,2017-05-13 23:39:15.821
HRMLED RED,45135.0,2017-05-13 23:39:15.832
HRMLED RED,45138.0,2017-05-13 23:39:15.842
HRMLED RED,45158.0,2017-05-13 23:39:15.852
HRMLED RED,45184.0,2017-05-13 23:39:15.866
HRMLED RED,45186.0,2017-05-13 23:39:15.872
HRMLED RED,45206.0,2017-05-13 23:39:15.892
HRMLED RED,45208.0,2017-05-13 23:39:15.897
HRMLED RED,45224.0,2017-05-13 23:39:15.907
HRMLED RED,45237.0,2017-05-13 23:39:15.921
HRMLED RED,45238.0,2017-05-13 23:39:15.922
HRMLED RED,45257.0,2017-05-13 23:39:15.941
HRMLED RED,45254.0,2017-05-13 23:39:15.943
HRMLED RED,45266.0,2017-05-13 23:39:15.952
HRMLED RED,45270.0,2017-05-13 23:39:15.966
HRMLED RED,45279.0,2017-05-13 23:39:15.972
HRMLED RED,45298.0,2017-05-13 23:39:15.983
HRMLED RED,45284.0,2017-05-13 23:39:15.993
HRMLED RED,45292.0,2017-05-13 23:39:16.003
HRMLED RED,45304.0,2017-05-13 23:39:16.020
HRMLED RED,45318.0,2017-05-13 23:39:16.023
HRMLED RED,45322.0,2017-05-13 23:39:16.034
HRMLED RED,45334.0,2017-05-13 23:39:16.043
HRMLED RED,45334.0,2017-05-13 23:39:16.055
HRMLED RED,45339.0,2017-05-13 23:39:16.073
HRMLED RED,45340.0,2017-05-13 23:39:16.075
HRMLED RED,45334.0,2017-05-13 23:39:16.089
HRMLED RED,45353.0,2017-05-13 23:39:16.095
HRMLED RED,45356.0,2017-05-13 23:39:16.110
HRMLED RED,45357.0,2017-05-13 23:39:16.130
HRMLED RED,45355.0,2017-05-13 23:39:16.133
HRMLED RED,45368.0,2017-05-13 23:39:16.134
HRMLED RED,45369.0,2017-05-13 23:39:16.144
HRMLED RED,45371.0,2017-05-13 23:39:16.154
HRMLED RED,45380.0,2017-05-13 23:39:16.164
HRMLED RED,45386.0,2017-05-13 23:39:16.174
HRMLED RED,45367.0,2017-05-13 23:39:16.185
HRMLED RED,45357.0,2017-05-13 23:39:16.194
HRMLED RED,45313.0,2017-05-13 23:39:16.205
HRMLED RED,45263.0,2017-05-13 23:39:16.215
HRMLED RED,45156.0,2017-05-13 23:39:16.229
HRMLED RED,45008.0,2017-05-13 23:39:16.245
HRMLED RED,44885.0,2017-05-13 23:39:16.249
HRMLED RED,44775.0,2017-05-13 23:39:16.262
HRMLED RED,44698.0,2017-05-13 23:39:16.267
HRMLED RED,44651.0,2017-05-13 23:39:16.277
HRMLED RED,44607.0,2017-05-13 23:39:16.291
HRMLED RED,44575.0,2017-05-13 23:39:16.295
HRMLED RED,44569.0,2017-05-13 23:39:16.305
HRMLED RED,44567.0,2017-05-13 23:39:16.315
HRMLED RED,44573.0,2017-05-13 23:39:16.325
HRMLED RED,44584.0,2017-05-13 23:39:16.337
HRMLED RED,44592.0,2017-05-13 23:39:16.345
HRMLED RED,44603.0,2017-05-13 23:39:16.356
HRMLED RED,44611.0,2017-05-13 23:39:16.366
HRMLED RED,44620.0,2017-05-13 23:39:16.376
HRMLED RED,44646.0,2017-05-13 23:39:16.390
HRMLED RED,44648.0,2017-05-13 23:39:16.396
HRMLED RED,44652.0,2017-05-13 23:39:16.410
HRMLED RED,44682.0,2017-05-13 23:39:16.416
HRMLED RED,44706.0,2017-05-13 23:39:16.430
HRMLED RED,44730.0,2017-05-13 23:39:16.446
HRMLED RED,44769.0,2017-05-13 23:39:16.450
HRMLED RED,44799.0,2017-05-13 23:39:16.461
HRMLED RED,44831.0,2017-05-13 23:39:16.466
HRMLED RED,44862.0,2017-05-13 23:39:16.477
HRMLED RED,44877.0,2017-05-13 23:39:16.490
HRMLED RED,44898.0,2017-05-13 23:39:16.496
HRMLED RED,44916.0,2017-05-13 23:39:16.507
HRMLED RED,44919.0,2017-05-13 23:39:16.516
HRMLED RED,44918.0,2017-05-13 23:39:16.527
HRMLED RED,44931.0,2017-05-13 23:39:16.539
HRMLED RED,44937.0,2017-05-13 23:39:16.546
HRMLED RED,44946.0,2017-05-13 23:39:16.559
HRMLED RED,44947.0,2017-05-13 23:39:16.568
HRMLED RED,44953.0,2017-05-13 23:39:16.581
HRMLED RED,44960.0,2017-05-13 23:39:16.596
HRMLED RED,44964.0,2017-05-13 23:39:16.599
HRMLED RED,44972.0,2017-05-13 23:39:16.613
HRMLED RED,44979.0,2017-05-13 23:39:16.618
HRMLED RED,44986.0,2017-05-13 23:39:16.630
HRMLED RED,45007.0,2017-05-13 23:39:16.645
HRMLED RED,45015.0,2017-05-13 23:39:16.648
HRMLED RED,45033.0,2017-05-13 23:39:16.658
HRMLED RED,45044.0,2017-05-13 23:39:16.672
HRMLED RED,45059.0,2017-05-13 23:39:16.679
HRMLED RED,45060.0,2017-05-13 23:39:16.692
HRMLED RED,45081.0,2017-05-13 23:39:16.698
HRMLED RED,45102.0,2017-05-13 23:39:16.709
HRMLED RED,45106.0,2017-05-13 23:39:16.718
HRMLED RED,45120.0,2017-05-13 23:39:16.728
HRMLED RED,45130.0,2017-05-13 23:39:16.743
HRMLED RED,45151.0,2017-05-13 23:39:16.748
HRMLED RED,45157.0,2017-05-13 23:39:16.762
HRMLED RED,45166.0,2017-05-13 23:39:16.769
HRMLED RED,45178.0,2017-05-13 23:39:16.781
HRMLED RED,45187.0,2017-05-13 23:39:16.798
HRMLED RED,45188.0,2017-05-13 23:39:16.800
HRMLED RED,45207.0,2017-05-13 23:39:16.817
HRMLED RED,45199.0,2017-05-13 23:39:16.819
HRMLED RED,45214.0,2017-05-13 23:39:16.835
HRMLED RED,45225.0,2017-05-13 23:39:16.850
HRMLED RED,45233.0,2017-05-13 23:39:16.851
HRMLED RED,45236.0,2017-05-13 23:39:16.861
HRMLED RED,45251.0,2017-05-13 23:39:16.869
HRMLED RED,45251.0,2017-05-13 23:39:16.880
HRMLED RED,45256.0,2017-05-13 23:39:16.889
HRMLED RED,45263.0,2017-05-13 23:39:16.901
HRMLED RED,45271.0,2017-05-13 23:39:16.913
HRMLED RED,45261.0,2017-05-13 23:39:16.919
HRMLED RED,45280.0,2017-05-13 23:39:16.930
HRMLED RED,45293.0,2017-05-13 23:39:16.940
HRMLED RED,45300.0,2017-05-13 23:39:16.952
HRMLED RED,45302.0,2017-05-13 23:39:16.969
HRMLED RED,45306.0,2017-05-13 23:39:16.972
HRMLED RED,45307.0,2017-05-13 23:39:16.991
HRMLED RED,45309.0,2017-05-13 23:39:16.993
HRMLED RED,45319.0,2017-05-13 23:39:17.000
HRMLED RED,45330.0,2017-05-13 23:39:17.011
HRMLED RED,45333.0,2017-05-13 23:39:17.020
HRMLED RED,45334.0,2017-05-13 23:39:17.030
HRMLED RED,45355.0,2017-05-13 23:39:17.040
HRMLED RED,45360.0,2017-05-13 23:39:17.050
HRMLED RED,45370.0,2017-05-13 23:39:17.060
HRMLED RED,45356.0,2017-05-13 23:39:17.070
HRMLED RED,45346.0,2017-05-13 23:39:17.083
HRMLED RED,45341.0,2017-05-13 23:39:17.092
HRMLED RED,45326.0,2017-05-13 23:39:17.104
HRMLED RED,45269.0,2017-05-13 23:39:17.116
HRMLED RED,45206.0,2017-05-13 23:39:17.121
HRMLED RED,45105.0,2017-05-13 23:39:17.134
HRMLED RED,44968.0,2017-05-13 23:39:17.142
HRMLED RED,44860.0,2017-05-13 23:39:17.154
HRMLED RED,44762.0,2017-05-13 23:39:17.168
HRMLED RED,44683.0,2017-05-13 23:39:17.173
HRMLED RED,44650.0,2017-05-13 23:39:17.182
HRMLED RED,44625.0,2017-05-13 23:39:17.192
HRMLED RED,44605.0,2017-05-13 23:39:17.203
HRMLED RED,44599.0,2017-05-13 23:39:17.215
HRMLED RED,44599.0,2017-05-13 23:39:17.222
HRMLED RED,44603.0,2017-05-13 23:39:17.232
HRMLED RED,44619.0,2017-05-13 23:39:17.242
HRMLED RED,44636.0,2017-05-13 23:39:17.252
HRMLED RED,44636.0,2017-05-13 23:39:17.269
HRMLED RED,44659.0,2017-05-13 23:39:17.273
HRMLED RED,44676.0,2017-05-13 23:39:17.288
HRMLED RED,44696.0,2017-05-13 23:39:17.292
HRMLED RED,44701.0,2017-05-13 23:39:17.303
HRMLED RED,44732.0,2017-05-13 23:39:17.317
HRMLED RED,44769.0,2017-05-13 23:39:17.322
HRMLED RED,44794.0,2017-05-13 23:39:17.334
HRMLED RED,44816.0,2017-05-13 23:39:17.342
HRMLED RED,44855.0,2017-05-13 23:39:17.355
HRMLED RED,44878.0,2017-05-13 23:39:17.367
HRMLED RED,44912.0,2017-05-13 23:39:17.373
HRMLED RED,44924.0,2017-05-13 23:39:17.384
HRMLED RED,44936.0,2017-05-13 23:39:17.393
HRMLED RED,44952.0,2017-05-13 23:39:17.404
HRMLED RED,44962.0,2017-05-13 23:39:17.417
HRMLED RED,44970.0,2017-05-13 23:39:17.423
HRMLED RED,44969.0,2017-05-13 23:39:17.437
HRMLED RED,44976.0,2017-05-13 23:39:17.444
HRMLED RED,44968.0,2017-05-13 23:39:17.467
HRMLED RED,44984.0,2017-05-13 23:39:17.470
HRMLED RED,44991.0,2017-05-13 23:39:17.474
HRMLED RED,44987.0,2017-05-13 23:39:17.489
HRMLED RED,45004.0,2017-05-13 23:39:17.494
HRMLED RED,45003.0,2017-05-13 23:39:17.505
HRMLED RED,45009.0,2017-05-13 23:39:17.524
HRMLED RED,45018.0,2017-05-13 23:39:17.526
HRMLED RED,45018.0,2017-05-13 23:39:17.542
HRMLED RED,45035.0,2017-05-13 23:39:17.545
HRMLED RED,45044.0,2017-05-13 23:39:17.556
HRMLED RED,45063.0,2017-05-13 23:39:17.564
HRMLED RED,45075.0,2017-05-13 23:39:17.574
HRMLED RED,45086.0,2017-05-13 23:39:17.585
HRMLED RED,45102.0,2017-05-13 23:39:17.594
HRMLED RED,45104.0,2017-05-13 23:39:17.605
HRMLED RED,45113.0,2017-05-13 23:39:17.614
HRMLED RED,45133.0,2017-05-13 23:39:17.625
HRMLED RED,45157.0,2017-05-13 23:39:17.637
HRMLED RED,45155.0,2017-05-13 23:39:17.645
HRMLED RED,45166.0,2017-05-13 23:39:17.657
HRMLED RED,45176.0,2017-05-13 23:39:17.666
HRMLED RED,45175.0,2017-05-13 23:39:17.679
HRMLED RED,45186.0,2017-05-13 23:39:17.692
HRMLED RED,45199.0,2017-05-13 23:39:17.696
HRMLED RED,45205.0,2017-05-13 23:39:17.709
HRMLED RED,45205.0,2017-05-13 23:39:17.716
HRMLED RED,45214.0,2017-05-13 23:39:17.727
HRMLED RED,45222.0,2017-05-13 23:39:17.743
HRMLED RED,45231.0,2017-05-13 23:39:17.746
HRMLED RED,45242.0,2017-05-13 23:39:17.762
HRMLED RED,45241.0,2017-05-13 23:39:17.766
HRMLED RED,45260.0,2017-05-13 23:39:17.776
HRMLED RED,45263.0,2017-05-13 23:39:17.788
HRMLED RED,45260.0,2017-05-13 23:39:17.796
HRMLED RED,45272.0,2017-05-13 23:39:17.806
HRMLED RED,45272.0,2017-05-13 23:39:17.823
HRMLED RED,45274.0,2017-05-13 23:39:17.829
HRMLED RED,45287.0,2017-05-13 23:39:17.839
HRMLED RED,45296.0,2017-05-13 23:39:17.849
HRMLED RED,45305.0,2017-05-13 23:39:17.859
HRMLED RED,45302.0,2017-05-13 23:39:17.875
HRMLED RED,45305.0,2017-05-13 23:39:17.879
HRMLED RED,45302.0,2017-05-13 23:39:17.897
HRMLED RED,45301.0,2017-05-13 23:39:17.899
HRMLED RED,45324.0,2017-05-13 23:39:17.915
HRMLED RED,45330.0,2017-05-13 23:39:17.928
HRMLED RED,45333.0,2017-05-13 23:39:17.930
HRMLED RED,45332.0,2017-05-13 23:39:17.941
HRMLED RED,45338.0,2017-05-13 23:39:17.950
HRMLED RED,45327.0,2017-05-13 23:39:17.960
HRMLED RED,45283.0,2017-05-13 23:39:17.974
HRMLED RED,45202.0,2017-05-13 23:39:17.980
HRMLED RED,45121.0,2017-05-13 23:39:17.991
HRMLED RED,44987.0,2017-05-13 23:39:18.000
HRMLED RED,44872.0,2017-05-13 23:39:18.010
HRMLED RED,44762.0,2017-05-13 23:39:18.026
HRMLED RED,44690.0,2017-05-13 23:39:18.031
HRMLED RED,44627.0,2017-05-13 23:39:18.049
HRMLED RED,44597.0,2017-05-13 23:39:18.051
HRMLED RED,44562.0,2017-05-13 23:39:18.064
HRMLED RED,44540.0,2017-05-13 23:39:18.080
HRMLED RED,44548.0,2017-05-13 23:39:18.082
HRMLED RED,44547.0,2017-05-13 23:39:18.097
HRMLED RED,44561.0,2017-05-13 23:39:18.101
HRMLED RED,44565.0,2017-05-13 23:39:18.114
HRMLED RED,44566.0,2017-05-13 23:39:18.121
HRMLED RED,44575.0,2017-05-13 23:39:18.131
HRMLED RED,44600.0,2017-05-13 23:39:18.142
HRMLED RED,44619.0,2017-05-13 23:39:18.153
HRMLED RED,44628.0,2017-05-13 23:39:18.164
HRMLED RED,44645.0,2017-05-13 23:39:18.177
HRMLED RED,44672.0,2017-05-13 23:39:18.184
HRMLED RED,44704.0,2017-05-13 23:39:18.194
HRMLED RED,44732.0,2017-05-13 23:39:18.204
HRMLED RED,44761.0,2017-05-13 23:39:18.214
HRMLED RED,44791.0,2017-05-13 23:39:18.230
HRMLED RED,44813.0,2017-05-13 23:39:18.234
HRMLED RED,44843.0,2017-05-13 23:39:18.249
HRMLED RED,44867.0,2017-05-13 23:39:18.255
HRMLED RED,44880.0,2017-05-13 23:39:18.267
HRMLED RED,44892.0,2017-05-13 23:39:18.284
HRMLED RED,44912.0,2017-05-13 23:39:18.286
HRMLED RED,44909.0,2017-05-13 23:39:18.299
HRMLED RED,44918.0,2017-05-13 23:39:18.305
HRMLED RED,44922.0,2017-05-13 23:39:18.317
HRMLED RED,44927.0,2017-05-13 23:39:18.329
HRMLED RED,44926.0,2017-05-13 23:39:18.335
HRMLED RED,44925.0,2017-05-13 23:39:18.345
HRMLED RED,44934.0,2017-05-13 23:39:18.355
HRMLED RED,44950.0,2017-05-13 23:39:18.366
HRMLED RED,44946.0,2017-05-13 23:39:18.379
HRMLED RED,44953.0,2017-05-13 23:39:18.386
HRMLED RED,44958.0,2017-05-13 23:39:18.396
HRMLED RED,44979.0,2017-05-13 23:39:18.405
HRMLED RED,44981.0,2017-05-13 23:39:18.418
HRMLED RED,44993.0,2017-05-13 23:39:18.437
HRMLED RED,45016.0,2017-05-13 23:39:18.438
HRMLED RED,45029.0,2017-05-13 23:39:18.453
HRMLED RED,45050.0,2017-05-13 23:39:18.457
HRMLED RED,45062.0,2017-05-13 23:39:18.470
HRMLED RED,45072.0,2017-05-13 23:39:18.484
HRMLED RED,45069.0,2017-05-13 23:39:18.486
HRMLED RED,45084.0,2017-05-13 23:39:18.497
HRMLED RED,45106.0,2017-05-13 23:39:18.506
HRMLED RED,45109.0,2017-05-13 23:39:18.516
HRMLED RED,45112.0,2017-05-13 23:39:18.530
HRMLED RED,45130.0,2017-05-13 23:39:18.536
HRMLED RED,45141.0,2017-05-13 23:39:18.547
HRMLED RED,45141.0,2017-05-13 23:39:18.556
HRMLED RED,45167.0,2017-05-13 23:39:18.567
HRMLED RED,45160.0,2017-05-13 23:39:18.577
HRMLED RED,45178.0,2017-05-13 23:39:18.588
HRMLED RED,45201.0,2017-05-13 23:39:18.603
HRMLED RED,45183.0,2017-05-13 23:39:18.608
HRMLED RED,45188.0,2017-05-13 23:39:18.618
HRMLED RED,45199.0,2017-05-13 23:39:18.627
HRMLED RED,45211.0,2017-05-13 23:39:18.637
HRMLED RED,45223.0,2017-05-13 23:39:18.648
HRMLED RED,45224.0,2017-05-13 23:39:18.657
HRMLED RED,45224.0,2017-05-13 23:39:18.667
HRMLED RED,45234.0,2017-05-13 23:39:18.677
HRMLED RED,45231.0,2017-05-13 23:39:18.687
HRMLED RED,45239.0,2017-05-13 23:39:18.699
HRMLED RED,45253.0,2017-05-13 23:39:18.707
HRMLED RED,45262.0,2017-05-13 23:39:18.720
HRMLED RED,45258.0,2017-05-13 23:39:18.728
HRMLED RED,45257.0,2017-05-13 23:39:18.739
HRMLED RED,45270.0,2017-05-13 23:39:18.751
HRMLED RED,45279.0,2017-05-13 23:39:18.758
HRMLED RED,45286.0,2017-05-13 23:39:18.768
HRMLED RED,45291.0,2017-05-13 23:39:18.778
HRMLED RED,45295.0,2017-05-13 23:39:18.788
HRMLED RED,45311.0,2017-05-13 23:39:18.800
HRMLED RED,45299.0,2017-05-13 23:39:18.808
HRMLED RED,45257.0,2017-05-13 23:39:18.819
HRMLED RED,45214.0,2017-05-13 23:39:18.828
HRMLED RED,45127.0,2017-05-13 23:39:18.838
HRMLED RED,45009.0,2017-05-13 23:39:18.861
HRMLED RED,44862.0,2017-05-13 23:39:18.863
HRMLED RED,44751.0,2017-05-13 23:39:18.872
HRMLED RED,44639.0,2017-05-13 23:39:18.879
HRMLED RED,44567.0,2017-05-13 23:39:18.889
HRMLED RED,44506.0,2017-05-13 23:39:18.901
HRMLED RED,44462.0,2017-05-13 23:39:18.909
HRMLED RED,44434.0,2017-05-13 23:39:18.919
HRMLED RED,44432.0,2017-05-13 23:39:18.929
HRMLED RED,44438.0,2017-05-13 23:39:18.939
HRMLED RED,44434.0,2017-05-13 23:39:18.952
HRMLED RED,44446.0,2017-05-13 23:39:18.959
HRMLED RED,44439.0,2017-05-13 23:39:18.970
HRMLED RED,44435.0,2017-05-13 23:39:18.979
HRMLED RED,44443.0,2017-05-13 23:39:18.990
HRMLED RED,44445.0,2017-05-13 23:39:19.007
HRMLED RED,44463.0,2017-05-13 23:39:19.010
HRMLED RED,44468.0,2017-05-13 23:39:19.023
HRMLED RED,44483.0,2017-05-13 23:39:19.030
HRMLED RED,44504.0,2017-05-13 23:39:19.041
HRMLED RED,44534.0,2017-05-13 23:39:19.052
HRMLED RED,44553.0,2017-05-13 23:39:19.059
HRMLED RED,44587.0,2017-05-13 23:39:19.070
HRMLED RED,44613.0,2017-05-13 23:39:19.079
HRMLED RED,44653.0,2017-05-13 23:39:19.090
HRMLED RED,44665.0,2017-05-13 23:39:19.103
HRMLED RED,44708.0,2017-05-13 23:39:19.110
HRMLED RED,44718.0,2017-05-13 23:39:19.121
HRMLED RED,44722.0,2017-05-13 23:39:19.130
HRMLED RED,44735.0,2017-05-13 23:39:19.143
HRMLED RED,44757.0,2017-05-13 23:39:19.156
HRMLED RED,44764.0,2017-05-13 23:39:19.161
HRMLED RED,44760.0,2017-05-13 23:39:19.177
HRMLED RED,44761.0,2017-05-13 23:39:19.181
HRMLED RED,44775.0,2017-05-13 23:39:19.191
HRMLED RED,44769.0,2017-05-13 23:39:19.204
HRMLED RED,44771.0,2017-05-13 23:39:19.211
HRMLED RED,44771.0,2017-05-13 23:39:19.222
HRMLED RED,44782.0,2017-05-13 23:39:19.231
HRMLED RED,44796.0,2017-05-13 23:39:19.241
HRMLED RED,44797.0,2017-05-13 23:39:19.256
HRMLED RED,44803.0,2017-05-13 23:39:19.262
HRMLED RED,44808.0,2017-05-13 23:39:19.280
HRMLED RED,44825.0,2017-05-13 23:39:19.282
HRMLED RED,44841.0,2017-05-13 23:39:19.292
HRMLED RED,44864.0,2017-05-13 23:39:19.302
HRMLED RED,44879.0,2017-05-13 23:39:19.312
HRMLED RED,44896.0,2017-05-13 23:39:19.323
HRMLED RED,44915.0,2017-05-13 23:39:19.331
HRMLED RED,44938.0,2017-05-13 23:39:19.342
HRMLED RED,44939.0,2017-05-13 23:39:19.352
HRMLED RED,44966.0,2017-05-13 23:39:19.362
HRMLED RED,44972.0,2017-05-13 23:39:19.374
HRMLED RED,44982.0,2017-05-13 23:39:19.382
HRMLED RED,44999.0,2017-05-13 23:39:19.393
HRMLED RED,45000.0,2017-05-13 23:39:19.403
HRMLED RED,45009.0,2017-05-13 23:39:19.414
HRMLED RED,45036.0,2017-05-13 23:39:19.427
HRMLED RED,45045.0,2017-05-13 23:39:19.433
HRMLED RED,45060.0,2017-05-13 23:39:19.444
HRMLED RED,45066.0,2017-05-13 23:39:19.453
HRMLED RED,45065.0,2017-05-13 23:39:19.463
HRMLED RED,45058.0,2017-05-13 23:39:19.475
HRMLED RED,45087.0,2017-05-13 23:39:19.483
HRMLED RED,45093.0,2017-05-13 23:39:19.494
HRMLED RED,45099.0,2017-05-13 23:39:19.503
HRMLED RED,45111.0,2017-05-13 23:39:19.513
HRMLED RED,45122.0,2017-05-13 23:39:19.525
HRMLED RED,45136.0,2017-05-13 23:39:19.533
HRMLED RED,45135.0,2017-05-13 23:39:19.545
HRMLED RED,45136.0,2017-05-13 23:39:19.554
HRMLED RED,45144.0,2017-05-13 23:39:19.564
HRMLED RED,45146.0,2017-05-13 23:39:19.581
HRMLED RED,45156.0,2017-05-13 23:39:19.584
HRMLED RED,45166.0,2017-05-13 23:39:19.596
HRMLED RED,45172.0,2017-05-13 23:39:19.605
HRMLED RED,45184.0,2017-05-13 23:39:19.616
HRMLED RED,45189.0,2017-05-13 23:39:19.633
HRMLED RED,45197.0,2017-05-13 23:39:19.635
HRMLED RED,45199.0,2017-05-13 23:39:19.649
HRMLED RED,45218.0,2017-05-13 23:39:19.655
HRMLED RED,45222.0,2017-05-13 23:39:19.666
HRMLED RED,45194.0,2017-05-13 23:39:19.679
HRMLED RED,45178.0,2017-05-13 23:39:19.685
HRMLED RED,45132.0,2017-05-13 23:39:19.695
HRMLED RED,45040.0,2017-05-13 23:39:19.705
HRMLED RED,44914.0,2017-05-13 23:39:19.715
HRMLED RED,44781.0,2017-05-13 23:39:19.729
HRMLED RED,44650.0,2017-05-13 23:39:19.735
HRMLED RED,44549.0,2017-05-13 23:39:19.746
HRMLED RED,44459.0,2017-05-13 23:39:19.755
HRMLED RED,44398.0,2017-05-13 23:39:19.775
HRMLED RED,44362.0,2017-05-13 23:39:19.777
HRMLED RED,44360.0,2017-05-13 23:39:19.786
HRMLED RED,44337.0,2017-05-13 23:39:19.801
HRMLED RED,44341.0,2017-05-13 23:39:19.806
HRMLED RED,44327.0,2017-05-13 23:39:19.819
HRMLED RED,44330.0,2017-05-13 23:39:19.833
HRMLED RED,44327.0,2017-05-13 23:39:19.836
HRMLED RED,44313.0,2017-05-13 23:39:19.850
HRMLED RED,44327.0,2017-05-13 23:39:19.856
